"Frederiksberg";"Myanmar (tidl. Burma)";1
"Frederiksberg";"Nepal";28
"Frederiksberg";"Nordkorea";0
"Frederiksberg";"Oman";0
"Frederiksberg";"Pakistan";209
"Frederiksberg";"Palæstina";0
"Frederiksberg";"Qatar";0
"Frederiksberg";"Saudi-Arabien";0
"Frederiksberg";"Sikkim";0
"Frederiksberg";"Singapore";29
"Frederiksberg";"Sri Lanka";7
"Frederiksberg";"Sydkorea";51
"Frederiksberg";"Syrien";23
"Frederiksberg";"Tadsjikistan";0
"Frederiksberg";"Taiwan";21
"Frederiksberg";"Thailand";185
"Frederiksberg";"Trucial Oman";0
"Frederiksberg";"Turkmenistan";1
"Frederiksberg";"Usbekistan";9
"Frederiksberg";"Vietnam";32
"Frederiksberg";"Yemen, Arab.Rep";0
"Frederiksberg";"Yemen demo. folkerep";4
"Frederiksberg";"Asien uoplyst";0
"Frederiksberg";"Australien";136
"Frederiksberg";"Cookøerne";0
"Frederiksberg";"Fiji";0
"Frederiksberg";"Franske besiddelser i Stillehavet";0
"Frederiksberg";"Kiribati";0
"Frederiksberg";"Marshalløerne";0
"Frederiksberg";"New Zealand";26
"Frederiksberg";"Papua Ny Guinea";0
"Frederiksberg";"Salomonøerne";0
"Frederiksberg";"Samoa";0
"Frederiksberg";"Tonga";0
"Frederiksberg";"Tuvalu";0
"Frederiksberg";"Vanuatu";0
"Frederiksberg";"Øst Timor";0
"Frederiksberg";"Øer i Stillehavet";0
"Frederiksberg";"Statsløs";25
"Frederiksberg";"Uoplyst";5
"Dragør";"Danmark";13157
"Dragør";"Albanien";0
"Dragør";"Andorra";0
"Dragør";"Belgien";7
"Dragør";"Bosnien-Hercegovina";1
"Dragør";"Bulgarien";3
"Dragør";"Cypern";0
"Dragør";"Estland";0
"Dragør";"Finland";8
"Dragør";"Frankrig";16
"Dragør";"Grækenland";2
"Dragør";"Hviderusland";0
"Dragør";"Irland";4
"Dragør";"Island";35
"Dragør";"Italien";15
"Dragør";"Jugoslavien (eks.)";0
"Dragør";"Jugoslavien, Forb. Rep.";5
"Dragør";"Kosovo";2
"Dragør";"Kroatien";3
"Dragør";"Letland";0
"Dragør";"Liechtenstein";0
"Dragør";"Litauen";6
"Dragør";"Luxembourg";0
"Dragør";"Makedonien";1
"Dragør";"Malta";0
"Dragør";"Moldova";0
"Dragør";"Monaco";0
"Dragør";"Montenegro";0
"Dragør";"Nederlandene";10
"Dragør";"Nordirland";0
"Dragør";"Norge";81
"Dragør";"Polen";22
"Dragør";"Portugal";4
"Dragør";"Rumænien";13
"Dragør";"Rusland";5
"Dragør";"San Marino";0
"Dragør";"Schweiz";5
"Dragør";"Serbien";0
"Dragør";"Serbien og Montenegro";0
"Dragør";"Slovakiet";1
"Dragør";"Slovenien";0
"Dragør";"Sovjetunionen (eks.)";1
"Dragør";"Spanien";7
"Dragør";"Storbritannien";48
"Dragør";"Sverige";115
"Dragør";"Tjekkiet";0
"Dragør";"Tjekkoslovakiet (eks.)";1
"Dragør";"Tyrkiet";3
"Dragør";"Tyske Demokr.Rep";0
"Dragør";"Tyskland";46
"Dragør";"Ukraine";4
"Dragør";"Ungarn";7
"Dragør";"Vatikanstaten";0
"Dragør";"Østrig";2
"Dragør";"Europa uoplyst";0
"Dragør";"Algeriet";1
"Dragør";"Angola";0
"Dragør";"Benin";0
"Dragør";"Botswana";0
"Dragør";"Burkina Faso";0
"Dragør";"Burundi";5
"Dragør";"Cameroun";0
"Dragør";"Centralafrikanske Republik";0
"Dragør";"Comorerne";0
"Dragør";"Congo";2
"Dragør";"Djibouti";0
"Dragør";"Egypten";0
